palau	text(is:positioned:in)	micronesia
palau	text(was:localized:in)	oceania
maldives	text(is:localized:in)	southern_asia
maldives	text(was:present:in)	asia
brunei	text(is:present:in)	south-eastern_asia
brunei	text(is:still:in)	asia
brunei	text(was:a:neighboring:country:of)	malaysia
japan	text(was:still:in)	eastern_asia
japan	text(was:currently:in)	asia
netherlands	text(was:a:neighbor:of)	belgium
turkey	text(is:a:neighbor:of)	armenia
turkey	text(is:a:neighboring:state:to)	azerbaijan
turkey	text(was:a:neighboring:state:to)	iran
turkey	text(borders:with)	greece
turkey	text(neighbors:withborders)	georgia
angola	text(is:currently:in)	middle_africa
angola	text(was:situated:in)	africa
angola	text(neighbors)	dr_congo
angola	text(is:butted:against)	namibia
angola	text(was:butted:against)	republic_of_the_congo
armenia	text(is:situated:in)	western_asia
armenia	text(is:located:in)	asia
armenia	text(is:a:neighboring:country:of)	georgia
armenia	text(was:a:neighboring:country:of)	azerbaijan
armenia	text(was:a:neighbor:of)	iran
armenia	text(is:a:neighbor:of)	turkey
antigua_and_barbuda	text(was:located:in)	caribbean
antigua_and_barbuda	text(could:be:found:in)	americas
swaziland	text(can:be:found:in)	southern_africa
swaziland	text(was:positioned:in)	africa
swaziland	text(is:a:neighboring:state:to)	south_africa
swaziland	text(was:a:neighboring:state:to)	mozambique
wallis_and_futuna	text(is:positioned:in)	polynesia
wallis_and_futuna	text(was:localized:in)	oceania
uruguay	text(is:localized:in)	south_america
uruguay	text(was:present:in)	americas
uruguay	text(borders:with)	argentina
uruguay	text(neighbors:withborders)	brazil
cyprus	text(is:present:in)	eastern_europe
cyprus	text(is:still:in)	europe
cyprus	text(neighbors)	united_kingdom
ireland	text(was:still:in)	northern_europe
ireland	text(was:currently:in)	europe
ireland	text(is:butted:against)	united_kingdom
burundi	text(is:currently:in)	eastern_africa
burundi	text(was:situated:in)	africa
burundi	text(was:butted:against)	dr_congo
burundi	text(is:a:neighboring:country:of)	rwanda
central_african_republic	text(is:situated:in)	middle_africa
central_african_republic	text(is:located:in)	africa
central_african_republic	text(was:a:neighboring:country:of)	chad
central_african_republic	text(was:a:neighbor:of)	republic_of_the_congo
central_african_republic	text(is:a:neighbor:of)	dr_congo
central_african_republic	text(is:a:neighboring:state:to)	south_sudan
central_african_republic	text(was:a:neighboring:state:to)	cameroon
tonga	text(was:located:in)	polynesia
tonga	text(could:be:found:in)	oceania
ivory_coast	text(can:be:found:in)	western_africa
ivory_coast	text(was:positioned:in)	africa
ivory_coast	text(borders:with)	liberia
ivory_coast	text(neighbors:withborders)	mali
ivory_coast	text(neighbors)	guinea
sierra_leone	text(is:butted:against)	liberia
sierra_leone	text(was:butted:against)	guinea
mayotte	text(is:positioned:in)	eastern_africa
mayotte	text(was:localized:in)	africa
poland	text(is:a:neighboring:country:of)	ukraine
poland	text(was:a:neighboring:country:of)	slovakia
poland	text(was:a:neighbor:of)	belarus
poland	text(is:a:neighbor:of)	russia
poland	text(is:a:neighboring:state:to)	lithuania
uzbekistan	text(is:localized:in)	central_asia
uzbekistan	text(was:present:in)	asia
uzbekistan	text(was:a:neighboring:state:to)	afghanistan
uzbekistan	text(borders:with)	turkmenistan
uzbekistan	text(neighbors:withborders)	kyrgyzstan
uzbekistan	text(neighbors)	tajikistan
turks_and_caicos_islands	text(is:present:in)	caribbean
turks_and_caicos_islands	text(is:still:in)	americas
new_caledonia	text(was:still:in)	melanesia
new_caledonia	text(was:currently:in)	oceania
pakistan	text(is:butted:against)	china
pakistan	text(was:butted:against)	afghanistan
pakistan	text(is:a:neighboring:country:of)	iran
pakistan	text(was:a:neighboring:country:of)	india
argentina	text(is:currently:in)	south_america
argentina	text(was:situated:in)	americas
argentina	text(was:a:neighbor:of)	bolivia
argentina	text(is:a:neighbor:of)	chile
argentina	text(is:a:neighboring:state:to)	brazil
argentina	text(was:a:neighboring:state:to)	paraguay
argentina	text(borders:with)	uruguay
cuba	text(is:situated:in)	caribbean
cuba	text(is:located:in)	americas
serbia	text(neighbors:withborders)	macedonia
serbia	text(neighbors)	montenegro
serbia	text(is:butted:against)	bosnia_and_herzegovina
serbia	text(was:butted:against)	croatia
serbia	text(is:a:neighboring:country:of)	romania
vietnam	text(was:located:in)	south-eastern_asia
vietnam	text(could:be:found:in)	asia
vietnam	text(was:a:neighboring:country:of)	cambodia
vietnam	text(was:a:neighbor:of)	laos
vietnam	text(is:a:neighbor:of)	china
niue	text(can:be:found:in)	polynesia
niue	text(was:positioned:in)	oceania
canada	text(is:positioned:in)	northern_america
canada	text(was:localized:in)	americas
slovakia	text(is:a:neighboring:state:to)	ukraine
