colombia	neighborOf	peru	
china	neighborOf	russia	
uganda	locatedIn	africa	
bhutan	neighborOf	india	
sweden	locatedIn	northern_europe	
macedonia	locatedIn	europe	
belize	neighborOf	guatemala	
belarus	neighborOf	latvia	
eritrea	neighborOf	djibouti	
tuvalu	locatedIn	polynesia	
brazil	neighborOf	colombia	
ivory_coast	locatedIn	africa	
armenia	neighborOf	georgia	
san_marino	locatedIn	southern_europe	
vatican_city	locatedIn	europe	
antigua_and_barbuda	locatedIn	caribbean	
belgium	neighborOf	netherlands	
dr_congo	neighborOf	rwanda	
united_arab_emirates	locatedIn	western_asia	
central_asia	locatedIn	asia	
laos	neighborOf	thailand	
taiwan	locatedIn	eastern_asia	
italy	locatedIn	southern_europe	
yemen	neighborOf	oman	
gibraltar	neighborOf	spain	
kosovo	locatedIn	europe	
france	neighborOf	spain	
costa_rica	neighborOf	nicaragua	
myanmar	neighborOf	china	
cuba	locatedIn	americas	
lithuania	locatedIn	northern_europe	
romania	neighborOf	hungary	
kosovo	neighborOf	serbia	
kazakhstan	neighborOf	uzbekistan	
togo	locatedIn	western_africa	
kyrgyzstan	neighborOf	tajikistan	
israel	locatedIn	western_asia	
palau	locatedIn	oceania	
yemen	neighborOf	saudi_arabia	
portugal	neighborOf	spain	
united_arab_emirates	neighborOf	oman	
chile	neighborOf	argentina	
romania	neighborOf	serbia	
chad	neighborOf	niger	
ukraine	locatedIn	europe	
uganda	neighborOf	south_sudan	
bermuda	locatedIn	americas	
hungary	neighborOf	slovakia	
lithuania	neighborOf	latvia	
turkey	neighborOf	syria	
turkey	neighborOf	greece	
mexico	neighborOf	belize	
somalia	neighborOf	djibouti	
ethiopia	neighborOf	sudan	
são_tomé_and_príncipe	locatedIn	africa	
ecuador	neighborOf	peru	
senegal	locatedIn	africa	
mongolia	locatedIn	eastern_asia	
somalia	neighborOf	kenya	
senegal	neighborOf	mauritania	
ghana	neighborOf	ivory_coast	
equatorial_guinea	neighborOf	cameroon	
uzbekistan	neighborOf	kazakhstan	
uganda	neighborOf	dr_congo	
azerbaijan	neighborOf	armenia	
niger	neighborOf	benin	
bulgaria	neighborOf	turkey	
